date,customer_id,sku,region,channel,quantity,unit_price,discount_pct,promotion_flag,inventory_on_hand,weather_index,holiday_flag,revenue,churned
2025-01-16,CUST-034,SKU-1003,East,Web,11,31.27,0.12,1,101,1.0,0,302.72,0
2025-01-16,CUST-035,SKU-1004,West,Store,10,21.11,0.03,0,103,1.0,0,204.8,0
2025-01-16,CUST-036,SKU-1001,North,App,7,23.84,0.03,0,105,1.0,0,161.84,0
2025-01-16,CUST-037,SKU-1002,South,Web,8,28.59,0.0,0,107,1.0,0,228.72,0
2025-01-16,CUST-038,SKU-1003,East,Store,10,30.98,0.05,0,109,1.0,0,294.3,0
2025-01-16,CUST-039,SKU-1004,West,App,8,20.22,0.05,0,111,1.0,0,153.68,0
2025-01-16,CUST-040,SKU-1001,North,Web,11,24.8,0.0,0,113,1.0,0,272.8,0
2025-01-16,CUST-041,SKU-1002,South,Store,7,27.93,0.03,0,115,1.0,0,189.63,0
2025-01-16,CUST-042,SKU-1003,East,App,8,31.2,0.05,0,117,1.0,0,237.12,0
2025-01-16,CUST-043,SKU-1004,West,Web,11,19.59,0.12,1,119,1.0,0,189.64,0
2025-01-16,CUST-044,SKU-1001,North,Store,9,23.93,0.03,0,121,1.0,0,208.89,0
2025-01-16,CUST-045,SKU-1002,South,App,11,28.43,0.03,0,123,1.0,0,303.38,0
2025-01-16,CUST-046,SKU-1003,East,Web,6,31.78,0.05,0,125,1.0,0,181.14,0
2025-01-16,CUST-047,SKU-1004,West,Store,8,21.11,0.05,0,127,1.0,0,160.4,0
2025-01-16,CUST-048,SKU-1001,North,App,7,22.84,0.03,0,129,1.0,0,155.05,0
2025-01-17,CUST-049,SKU-1001,North,Web,8,19.56,0.03,0,92,1.0,0,151.76,0
2025-01-17,CUST-050,SKU-1002,South,Store,8,24.91,0.0,0,94,1.0,0,199.28,0
2025-01-17,CUST-051,SKU-1003,East,App,9,27.19,0.12,1,96,1.0,0,215.37,0
2025-01-17,CUST-052,SKU-1004,West,Web,8,31.78,0.03,0,98,1.0,0,246.64,0
2025-01-17,CUST-053,SKU-1001,North,Store,10,20.31,0.03,0,100,1.0,0,197.0,0
2025-01-17,CUST-054,SKU-1002,South,App,5,24.65,0.05,0,102,1.0,0,117.1,0
2025-01-17,CUST-055,SKU-1003,East,Web,7,27.08,0.05,0,104,1.0,0,180.11,1
2025-01-17,CUST-056,SKU-1004,West,Store,7,31.96,0.05,0,106,1.0,0,212.52,0
2025-01-17,CUST-057,SKU-1001,North,App,9,20.27,0.0,0,108,1.0,0,182.43,0
2025-01-17,CUST-058,SKU-1002,South,Web,9,23.53,0.03,0,110,1.0,0,205.38,0
2025-01-17,CUST-059,SKU-1003,East,Store,8,26.98,0.0,0,112,1.0,0,215.84,0
2025-01-17,CUST-060,SKU-1004,West,App,7,30.7,0.12,1,114,1.0,0,189.14,0
2025-01-17,CUST-061,SKU-1001,North,Web,8,20.83,0.05,0,116,1.0,0,158.32,0
2025-01-17,CUST-062,SKU-1002,South,Store,10,23.48,0.03,0,118,1.0,0,227.8,0
2025-01-17,CUST-063,SKU-1003,East,App,12,28.84,0.0,0,120,1.0,0,346.08,0
2025-01-17,CUST-064,SKU-1004,West,Web,5,31.89,0.0,0,122,1.0,0,159.45,0
2025-01-17,CUST-065,SKU-1001,North,Store,7,21.05,0.0,0,124,1.0,0,147.35,0
2025-01-17,CUST-066,SKU-1002,South,App,8,24.91,0.03,0,126,1.0,0,193.28,0
2025-01-18,CUST-067,SKU-1002,South,Web,7,19.6,0.03,0,89,1.0,0,133.07,0
2025-01-18,CUST-068,SKU-1003,East,Store,7,23.6,0.12,1,91,1.0,0,145.39,0
2025-01-18,CUST-069,SKU-1004,West,App,8,27.5,0.05,0,93,1.0,0,208.96,0
2025-01-18,CUST-070,SKU-1001,North,Web,8,31.97,0.05,0,95,1.0,0,242.96,0
2025-01-18,CUST-071,SKU-1002,South,Store,9,19.96,0.05,0,97,1.0,0,170.64,0
2025-01-18,CUST-072,SKU-1003,East,App,7,23.69,0.0,0,99,1.0,0,165.83,0
2025-01-18,CUST-073,SKU-1004,West,Web,6,29.2,0.03,0,101,1.0,0,169.92,0
2025-01-18,CUST-074,SKU-1001,North,Store,9,31.33,0.0,0,103,1.0,0,281.97,0
2025-01-18,CUST-075,SKU-1002,South,App,9,19.55,0.03,0,105,1.0,0,170.64,0
2025-01-18,CUST-076,SKU-1003,East,Web,10,23.72,0.05,0,107,1.0,0,225.3,0
2025-01-18,CUST-077,SKU-1004,West,Store,6,28.0,0.12,1,109,1.0,0,147.84,0
2025-01-18,CUST-078,SKU-1001,North,App,7,30.84,0.05,0,111,1.0,0,205.1,0
2025-01-18,CUST-079,SKU-1002,South,Web,7,19.58,0.03,0,113,1.0,0,132.93,0
2025-01-18,CUST-080,SKU-1003,East,Store,10,23.0,0.0,0,115,1.0,0,230.0,0
2025-01-18,CUST-001,SKU-1004,West,Store,10,28.56,0.05,0,117,1.0,0,271.3,0
2025-01-18,CUST-002,SKU-1001,North,App,5,33.17,0.03,0,119,1.0,0,160.85,0
2025-01-18,CUST-003,SKU-1002,South,Web,7,19.6,0.05,0,121,1.0,0,130.34,0
2025-01-18,CUST-004,SKU-1003,East,Store,7,22.95,0.05,0,123,1.0,0,152.6,0
2025-01-19,CUST-005,SKU-1003,East,App,6,19.7,0.12,1,86,0.99,0,104.04,0
2025-01-19,CUST-006,SKU-1004,West,Web,7,23.54,0.03,0,88,0.99,0,159.81,0
2025-01-19,CUST-007,SKU-1001,North,Store,6,28.93,0.0,0,90,0.99,0,173.58,0
2025-01-19,CUST-008,SKU-1002,South,App,9,31.34,0.03,0,92,0.99,0,273.6,0
2025-01-19,CUST-009,SKU-1003,East,Web,10,21.24,0.03,0,94,0.99,0,206.0,0
2025-01-19,CUST-010,SKU-1004,West,Store,6,25.2,0.05,0,96,0.99,0,143.64,0
2025-01-19,CUST-011,SKU-1001,North,App,6,28.93,0.05,0,98,0.99,0,164.88,1
2025-01-19,CUST-012,SKU-1002,South,Web,6,31.5,0.03,0,100,0.99,0,183.3,0
2025-01-19,CUST-013,SKU-1003,East,Store,8,20.74,0.03,0,102,0.99,0,160.96,0
2025-01-19,CUST-014,SKU-1004,West,App,9,22.63,0.12,1,104,0.99,0,179.19,0
2025-01-19,CUST-015,SKU-1001,North,Web,6,27.78,0.0,0,106,0.99,0,166.68,0
2025-01-19,CUST-016,SKU-1002,South,Store,5,31.17,0.03,0,108,0.99,0,151.15,0
2025-01-19,CUST-017,SKU-1003,East,App,7,20.3,0.05,0,110,0.99,0,135.03,0
2025-01-19,CUST-018,SKU-1004,West,Web,8,23.11,0.03,0,112,0.99,0,179.36,0
2025-01-19,CUST-019,SKU-1001,North,Store,10,27.9,0.03,0,114,0.99,0,270.6,0
2025-01-19,CUST-020,SKU-1002,South,App,6,33.0,0.0,0,116,0.99,0,198.0,0
2025-01-19,CUST-021,SKU-1003,East,Web,7,18.93,0.05,0,118,0.99,0,125.86,0
2025-01-19,CUST-022,SKU-1004,West,Store,8,23.5,0.05,0,120,0.99,0,178.56,0
2025-01-20,CUST-023,SKU-1004,West,App,6,19.38,0.0,0,83,0.98,0,116.28,0
2025-01-20,CUST-024,SKU-1001,North,Web,7,25.25,0.0,0,85,0.98,0,176.75,0
2025-01-20,CUST-025,SKU-1002,South,Store,7,27.34,0.05,0,87,0.98,0,181.79,0
2025-01-20,CUST-026,SKU-1003,East,App,8,31.49,0.0,0,89,0.98,0,251.92,0
2025-01-20,CUST-027,SKU-1004,West,Web,9,21.19,0.03,0,91,0.98,0,184.95,0
2025-01-20,CUST-028,SKU-1001,North,Store,6,22.77,0.05,0,93,0.98,0,129.78,0
2025-01-20,CUST-029,SKU-1002,South,App,7,29.18,0.05,0,95,0.98,0,194.04,0
2025-01-20,CUST-030,SKU-1003,East,Web,8,31.99,0.03,0,97,0.98,0,248.24,0
2025-01-20,CUST-031,SKU-1004,West,Store,8,19.49,0.12,1,99,0.98,0,137.2,0
2025-01-20,CUST-032,SKU-1001,North,App,9,24.75,0.0,0,101,0.98,0,222.75,0
2025-01-20,CUST-033,SKU-1002,South,Web,5,28.3,0.05,0,103,0.98,0,134.4,0
2025-01-20,CUST-034,SKU-1003,East,Store,6,32.67,0.0,0,105,0.98,0,196.02,0
2025-01-20,CUST-035,SKU-1004,West,App,8,20.32,0.05,0,107,0.98,0,154.4,0
2025-01-20,CUST-036,SKU-1001,North,Web,9,22.85,0.0,0,109,0.98,0,205.65,0
2025-01-20,CUST-037,SKU-1002,South,Store,10,28.2,0.0,0,111,0.98,0,282.0,0
2025-01-20,CUST-038,SKU-1003,East,App,5,33.02,0.03,0,113,0.98,0,160.15,0
2025-01-20,CUST-039,SKU-1004,West,Web,5,19.19,0.05,0,115,0.98,0,91.15,0
2025-01-20,CUST-040,SKU-1001,North,Store,7,23.74,0.12,1,117,0.98,0,146.23,0
2025-01-21,CUST-041,SKU-1001,North,App,5,20.0,0.0,0,80,0.96,0,100.0,0
2025-01-21,CUST-042,SKU-1002,South,Web,7,23.39,0.03,0,82,0.96,0,158.83,0
2025-01-21,CUST-043,SKU-1003,East,Store,7,29.17,0.03,0,84,0.96,0,198.03,0
2025-01-21,CUST-044,SKU-1004,West,App,8,32.76,0.0,0,86,0.96,0,262.08,1
2025-01-21,CUST-045,SKU-1001,North,Web,10,19.1,0.05,0,88,0.96,0,181.4,0
2025-01-21,CUST-046,SKU-1002,South,Store,6,24.56,0.05,0,90,0.96,0,139.98,0
2025-01-21,CUST-047,SKU-1003,East,App,7,27.66,0.0,0,92,0.96,0,193.62,0
2025-01-21,CUST-048,SKU-1004,West,Web,7,30.21,0.12,1,94,0.96,0,186.06,0
2025-01-21,CUST-049,SKU-1001,North,Store,9,19.67,0.03,0,96,0.96,0,171.72,0
2025-01-21,CUST-050,SKU-1002,South,App,10,24.21,0.03,0,98,0.96,0,234.8,0
2025-01-21,CUST-051,SKU-1003,East,Web,5,27.02,0.0,0,100,0.96,0,135.1,0
2025-01-21,CUST-052,SKU-1004,West,Store,7,32.3,0.03,0,102,0.96,0,219.31,0
2025-01-21,CUST-053,SKU-1001,North,App,7,21.04,0.0,0,104,0.96,0,147.28,0
2025-01-21,CUST-054,SKU-1002,South,Web,8,24.34,0.05,0,106,0.96,0,184.96,0
2025-01-21,CUST-055,SKU-1003,East,Store,9,27.51,0.0,0,108,0.96,0,247.59,0
2025-01-21,CUST-056,SKU-1004,West,App,4,30.86,0.03,0,110,0.96,0,119.72,0
2025-01-21,CUST-057,SKU-1001,North,Web,6,17.84,0.12,1,112,0.96,0,94.2,0
2025-01-21,CUST-058,SKU-1002,South,Store,7,24.09,0.03,0,114,0.96,0,163.59,0
2025-01-22,CUST-059,SKU-1002,South,App,6,20.43,0.05,0,77,0.95,0,116.46,0
2025-01-22,CUST-060,SKU-1003,East,Web,7,23.8,0.0,0,79,0.95,0,166.6,0
2025-01-22,CUST-061,SKU-1004,West,Store,8,28.96,0.03,0,81,0.95,0,224.72,0
2025-01-22,CUST-062,SKU-1001,North,App,10,32.29,0.03,0,83,0.95,0,313.2,0
2025-01-22,CUST-063,SKU-1002,South,Web,9,18.83,0.03,0,85,0.95,0,164.43,0
2025-01-22,CUST-064,SKU-1003,East,Store,5,23.86,0.03,0,87,0.95,0,115.7,0
2025-01-22,CUST-065,SKU-1004,West,App,8,25.8,0.12,1,89,0.95,0,181.6,0
2025-01-22,CUST-066,SKU-1001,North,Web,9,32.11,0.03,0,91,0.95,0,280.35,0
2025-01-22,CUST-067,SKU-1002,South,Store,8,18.9,0.0,0,93,0.95,0,151.2,0
2025-01-22,CUST-068,SKU-1003,East,App,10,25.12,0.0,0,95,0.95,0,251.2,0
2025-01-22,CUST-069,SKU-1004,West,Web,6,28.41,0.05,0,97,0.95,0,161.94,0
2025-01-22,CUST-070,SKU-1001,North,Store,6,33.18,0.03,0,99,0.95,0,193.08,0
2025-01-22,CUST-071,SKU-1002,South,App,7,19.36,0.05,0,101,0.95,0,128.73,0
2025-01-22,CUST-072,SKU-1003,East,Web,9,23.26,0.05,0,103,0.95,0,198.9,0
2025-01-22,CUST-073,SKU-1004,West,Store,9,27.27,0.0,0,105,0.95,0,245.43,0
2025-01-22,CUST-074,SKU-1001,North,App,5,30.37,0.12,1,107,0.95,0,133.65,0
2025-01-22,CUST-075,SKU-1002,South,Web,5,21.0,0.0,0,109,0.95,0,105.0,0
2025-01-22,CUST-076,SKU-1003,East,Store,8,25.22,0.0,0,111,0.95,0,201.76,0
2025-01-23,CUST-077,SKU-1003,East,App,7,19.02,0.0,0,74,0.92,0,133.14,1
2025-01-23,CUST-078,SKU-1004,West,Web,8,22.79,0.0,0,76,0.92,0,182.32,0
2025-01-23,CUST-079,SKU-1001,North,Store,7,28.22,0.03,0,78,0.92,0,191.59,0
2025-01-23,CUST-080,SKU-1002,South,App,10,30.88,0.05,0,80,0.92,0,293.4,0
2025-01-23,CUST-001,SKU-1003,East,App,9,19.03,0.03,0,82,0.92,0,166.14,0
2025-01-23,CUST-002,SKU-1004,West,Web,6,23.5,0.12,1,84,0.92,0,124.08,0
2025-01-23,CUST-003,SKU-1001,North,Store,7,27.02,0.05,0,86,0.92,0,179.69,0
2025-01-23,CUST-004,SKU-1002,South,App,9,30.86,0.05,0,88,0.92,0,263.88,0
2025-01-23,CUST-005,SKU-1003,East,Web,9,20.05,0.0,0,90,0.92,0,180.45,0
2025-01-23,CUST-006,SKU-1004,West,Store,10,22.9,0.03,0,92,0.92,0,222.1,0
2025-01-23,CUST-007,SKU-1001,North,App,5,27.82,0.05,0,94,0.92,0,132.15,0
2025-01-23,CUST-008,SKU-1002,South,Web,6,33.02,0.0,0,96,0.92,0,198.12,0
2025-01-23,CUST-009,SKU-1003,East,Store,7,19.56,0.0,0,98,0.92,0,136.92,0
2025-01-23,CUST-010,SKU-1004,West,App,9,23.44,0.05,0,100,0.92,0,200.43,0
2025-01-23,CUST-011,SKU-1001,North,Web,10,27.33,0.12,1,102,0.92,0,240.5,0
2025-01-23,CUST-012,SKU-1002,South,Store,5,32.24,0.05,0,104,0.92,0,153.15,0
2025-01-23,CUST-013,SKU-1003,East,App,6,20.26,0.05,0,106,0.92,0,115.5,0
2025-01-23,CUST-014,SKU-1004,West,Web,8,23.04,0.05,0,108,0.92,0,175.12,0
2025-01-24,CUST-015,SKU-1004,West,Store,5,20.55,0.03,0,71,0.9,0,99.65,0
2025-01-24,CUST-016,SKU-1001,North,App,7,24.97,0.03,0,73,0.9,0,169.54,0
2025-01-24,CUST-017,SKU-1002,South,Web,9,27.75,0.03,0,75,0.9,0,242.28,0
2025-01-24,CUST-018,SKU-1003,East,Store,9,31.82,0.03,0,77,0.9,0,277.83,0
2025-01-24,CUST-019,SKU-1004,West,App,11,19.93,0.12,1,79,0.9,0,192.94,0
2025-01-24,CUST-020,SKU-1001,North,Web,5,23.94,0.0,0,81,0.9,0,119.7,0
2025-01-24,CUST-021,SKU-1002,South,Store,6,26.98,0.05,0,83,0.9,0,153.78,0
2025-01-24,CUST-022,SKU-1003,East,App,7,31.68,0.0,0,85,0.9,0,221.76,0
2025-01-24,CUST-023,SKU-1004,West,Web,9,20.22,0.03,0,87,0.9,0,176.49,0
2025-01-24,CUST-024,SKU-1001,North,Store,10,24.43,0.05,0,89,0.9,0,232.1,0
2025-01-24,CUST-025,SKU-1002,South,App,6,29.1,0.05,0,91,0.9,0,165.84,0
2025-01-24,CUST-026,SKU-1003,East,Web,6,30.88,0.03,0,93,0.9,0,179.7,0
2025-01-24,CUST-027,SKU-1004,West,Store,8,19.63,0.0,0,95,0.9,0,157.04,0
2025-01-24,CUST-028,SKU-1001,North,App,10,21.94,0.12,1,97,0.9,0,193.1,0
2025-01-24,CUST-029,SKU-1002,South,Web,10,28.87,0.05,0,99,0.9,0,274.3,0
2025-01-24,CUST-030,SKU-1003,East,Store,7,31.67,0.05,0,101,0.9,0,210.63,0
2025-01-24,CUST-031,SKU-1004,West,App,7,19.32,0.05,0,103,0.9,0,128.45,0
2025-01-24,CUST-032,SKU-1001,North,Web,9,25.19,0.05,0,105,0.9,0,215.37,0
2025-01-25,CUST-033,SKU-1001,North,Store,6,20.44,0.05,0,68,0.87,0,116.52,1
2025-01-25,CUST-034,SKU-1002,South,App,8,25.07,0.03,0,70,0.87,0,194.56,0
2025-01-25,CUST-035,SKU-1003,East,Web,7,26.82,0.03,0,72,0.87,0,182.14,0
2025-01-25,CUST-036,SKU-1004,West,Store,9,31.85,0.12,1,74,0.87,0,252.27,0
2025-01-25,CUST-037,SKU-1001,North,App,9,19.2,0.05,0,76,0.87,0,164.16,0
2025-01-25,CUST-038,SKU-1002,South,Web,5,23.75,0.05,0,78,0.87,0,112.8,0
2025-01-25,CUST-039,SKU-1003,East,Store,6,29.18,0.05,0,80,0.87,0,166.32,0
2025-01-25,CUST-040,SKU-1004,West,App,8,31.29,0.03,0,82,0.87,0,242.8,0
2025-01-25,CUST-041,SKU-1001,North,Web,8,19.14,0.03,0,84,0.87,0,148.56,0
2025-01-25,CUST-042,SKU-1002,South,Store,10,24.69,0.0,0,86,0.87,0,246.9,0
2025-01-25,CUST-043,SKU-1003,East,App,5,28.96,0.05,0,88,0.87,0,137.55,0
2025-01-25,CUST-044,SKU-1004,West,Web,6,30.87,0.03,0,90,0.87,0,179.64,0
2025-01-25,CUST-045,SKU-1001,North,Store,8,19.2,0.12,1,92,0.87,0,135.2,0
2025-01-25,CUST-046,SKU-1002,South,App,8,23.86,0.05,0,94,0.87,0,181.36,0
2025-01-25,CUST-047,SKU-1003,East,Web,10,27.03,0.03,0,96,0.87,0,262.2,0
2025-01-25,CUST-048,SKU-1004,West,Store,6,32.45,0.05,0,98,0.87,0,184.98,0
2025-01-25,CUST-049,SKU-1001,North,App,6,20.42,0.03,0,100,0.87,0,118.86,0
2025-01-25,CUST-050,SKU-1002,South,Web,7,25.21,0.0,0,102,0.87,0,176.47,0
2025-01-26,CUST-051,SKU-1002,South,Store,5,19.5,0.0,0,140,0.84,1,97.5,0
2025-01-26,CUST-052,SKU-1003,East,App,6,24.66,0.0,0,142,0.84,1,147.96,0
2025-01-26,CUST-053,SKU-1004,West,Web,8,25.57,0.12,1,144,0.84,1,180.0,0
2025-01-26,CUST-054,SKU-1001,North,Store,8,31.19,0.05,0,146,0.84,1,237.04,0
2025-01-26,CUST-055,SKU-1002,South,App,9,19.33,0.05,0,148,0.84,1,165.24,0
2025-01-26,CUST-056,SKU-1003,East,Web,4,24.77,0.05,0,150,0.84,1,94.12,0
2025-01-26,CUST-057,SKU-1004,West,Store,5,26.86,0.0,0,152,0.84,1,134.3,0
2025-01-26,CUST-058,SKU-1001,North,App,8,32.91,0.05,0,154,0.84,1,250.08,0
2025-01-26,CUST-059,SKU-1002,South,Web,9,19.76,0.03,0,156,0.84,1,172.53,0
2025-01-26,CUST-060,SKU-1003,East,Store,8,23.04,0.03,0,158,0.84,1,178.8,0
2025-01-26,CUST-061,SKU-1004,West,App,6,27.18,0.03,0,160,0.84,1,158.16,0
2025-01-26,CUST-062,SKU-1001,North,Web,8,31.63,0.12,1,162,0.84,1,222.64,0
2025-01-26,CUST-063,SKU-1002,South,Store,8,18.97,0.0,0,164,0.84,1,151.76,0
2025-01-26,CUST-064,SKU-1003,East,App,8,23.84,0.0,0,166,0.84,1,190.72,0
2025-01-26,CUST-065,SKU-1004,West,Web,9,27.74,0.03,0,168,0.84,1,242.19,0
2025-01-26,CUST-066,SKU-1001,North,Store,6,31.3,0.0,0,170,0.84,1,187.8,1
2025-01-26,CUST-067,SKU-1002,South,App,6,20.03,0.05,0,172,0.84,1,114.18,0
2025-01-26,CUST-068,SKU-1003,East,Web,8,23.23,0.03,0,174,0.84,1,180.24,0
2025-01-27,CUST-069,SKU-1003,East,Store,6,20.57,0.0,0,137,0.81,0,123.42,0
2025-01-27,CUST-070,SKU-1004,West,App,6,22.14,0.12,1,139,0.81,0,116.88,0
2025-01-27,CUST-071,SKU-1001,North,Web,7,27.24,0.05,0,141,0.81,0,181.16,0
2025-01-27,CUST-072,SKU-1002,South,Store,9,30.94,0.05,0,143,0.81,0,264.51,0
2025-01-27,CUST-073,SKU-1003,East,App,10,19.99,0.05,0,145,0.81,0,189.9,0
2025-01-27,CUST-074,SKU-1004,West,Web,6,23.87,0.05,0,147,0.81,0,136.08,0
2025-01-27,CUST-075,SKU-1001,North,Store,7,28.36,0.03,0,149,0.81,0,192.57,0
2025-01-27,CUST-076,SKU-1002,South,App,7,32.91,0.0,0,151,0.81,0,230.37,0
2025-01-27,CUST-077,SKU-1003,East,Web,8,19.85,0.05,0,153,0.81,0,150.88,0
2025-01-27,CUST-078,SKU-1004,West,Store,9,23.51,0.0,0,155,0.81,0,211.59,0
2025-01-27,CUST-079,SKU-1001,North,App,5,26.43,0.12,1,157,0.81,0,116.3,0
2025-01-27,CUST-080,SKU-1002,South,Web,5,31.9,0.03,0,159,0.81,0,154.7,0
2025-01-27,CUST-001,SKU-1003,East,Web,6,20.83,0.0,0,161,0.81,0,124.98,0
2025-01-27,CUST-002,SKU-1004,West,Store,8,24.29,0.03,0,163,0.81,0,188.48,0
2025-01-27,CUST-003,SKU-1001,North,App,10,28.2,0.05,0,165,0.81,0,267.9,0
2025-01-27,CUST-004,SKU-1002,South,Web,5,32.99,0.05,0,167,0.81,0,156.7,0
2025-01-27,CUST-005,SKU-1003,East,Store,6,20.38,0.03,0,169,0.81,0,118.62,0
2025-01-27,CUST-006,SKU-1004,West,App,8,24.0,0.03,0,171,0.81,0,186.24,0
2025-01-28,CUST-007,SKU-1004,West,Web,7,17.81,0.12,1,134,0.77,0,109.69,0
2025-01-28,CUST-008,SKU-1001,North,Store,7,23.61,0.05,0,136,0.77,0,157.01,0
2025-01-28,CUST-009,SKU-1002,South,App,6,28.37,0.05,0,138,0.77,0,161.7,0
2025-01-28,CUST-010,SKU-1003,East,Web,8,31.84,0.05,0,140,0.77,0,242.0,0
2025-01-28,CUST-011,SKU-1004,West,Store,9,20.27,0.03,0,142,0.77,0,176.94,0
2025-01-28,CUST-012,SKU-1001,North,App,6,23.72,0.05,0,144,0.77,0,135.18,0
2025-01-28,CUST-013,SKU-1002,South,Web,7,28.24,0.05,0,146,0.77,0,187.81,0
2025-01-28,CUST-014,SKU-1003,East,Store,7,31.59,0.05,0,148,0.77,0,210.07,0
2025-01-28,CUST-015,SKU-1004,West,App,8,20.45,0.05,0,150,0.77,0,155.44,0
2025-01-28,CUST-016,SKU-1001,North,Web,11,23.68,0.12,1,152,0.77,0,229.24,0
2025-01-28,CUST-017,SKU-1002,South,Store,5,28.26,0.0,0,154,0.77,0,141.3,0
2025-01-28,CUST-018,SKU-1003,East,App,6,32.21,0.03,0,156,0.77,0,187.44,0
2025-01-28,CUST-019,SKU-1004,West,Web,8,19.53,0.05,0,158,0.77,0,148.4,0
2025-01-28,CUST-020,SKU-1001,North,Store,8,23.73,0.0,0,160,0.77,0,189.84,0
2025-01-28,CUST-021,SKU-1002,South,App,9,27.52,0.03,0,162,0.77,0,240.21,0
2025-01-28,CUST-022,SKU-1003,East,Web,6,32.78,0.05,0,164,0.77,0,186.84,1
2025-01-28,CUST-023,SKU-1004,West,Store,7,21.24,0.0,0,166,0.77,0,148.68,0
2025-01-28,CUST-024,SKU-1001,North,App,7,24.37,0.03,0,168,0.77,0,165.48,0
2025-01-29,CUST-025,SKU-1001,North,Web,5,18.8,0.0,0,131,0.73,0,94.0,0
2025-01-29,CUST-026,SKU-1002,South,Store,7,23.6,0.0,0,133,0.73,0,165.2,0
2025-01-29,CUST-027,SKU-1003,East,App,7,27.32,0.0,0,135,0.73,0,191.24,0
2025-01-29,CUST-028,SKU-1004,West,Web,9,31.49,0.05,0,137,0.73,0,269.28,0
2025-01-29,CUST-029,SKU-1001,North,Store,11,20.68,0.05,0,139,0.73,0,216.15,0
2025-01-29,CUST-030,SKU-1002,South,App,5,22.84,0.05,0,141,0.73,0,108.5,0
2025-01-29,CUST-031,SKU-1003,East,Web,6,27.08,0.0,0,143,0.73,0,162.48,0
2025-01-29,CUST-032,SKU-1004,West,Store,8,31.2,0.05,0,145,0.73,0,237.12,0
2025-01-29,CUST-033,SKU-1001,North,App,8,19.57,0.12,1,147,0.73,0,137.76,0
2025-01-29,CUST-034,SKU-1002,South,Web,10,23.84,0.05,0,149,0.73,0,226.5,0
2025-01-29,CUST-035,SKU-1003,East,Store,7,28.55,0.05,0,151,0.73,0,189.84,0
2025-01-29,CUST-036,SKU-1004,West,App,7,31.46,0.03,0,153,0.73,0,213.64,0
2025-01-29,CUST-037,SKU-1001,North,Web,7,19.34,0.03,0,155,0.73,0,131.32,0
2025-01-29,CUST-038,SKU-1002,South,Store,8,25.01,0.05,0,157,0.73,0,190.08,0
2025-01-29,CUST-039,SKU-1003,East,App,11,29.12,0.03,0,159,0.73,0,310.75,0
2025-01-29,CUST-040,SKU-1004,West,Web,6,32.67,0.05,0,161,0.73,0,186.24,0
2025-01-29,CUST-041,SKU-1001,North,Store,8,20.07,0.0,0,163,0.73,0,160.56,0
2025-01-29,CUST-042,SKU-1002,South,App,7,23.55,0.12,1,165,0.73,0,145.04,0
2025-01-30,CUST-043,SKU-1002,South,Web,7,19.38,0.03,0,128,0.7,0,131.6,0
2025-01-30,CUST-044,SKU-1003,East,Store,6,24.14,0.05,0,130,0.7,0,137.58,0
2025-01-30,CUST-045,SKU-1004,West,App,8,28.88,0.0,0,132,0.7,0,231.04,0
2025-01-30,CUST-046,SKU-1001,North,Web,10,31.43,0.0,0,134,0.7,0,314.3,0
2025-01-30,CUST-047,SKU-1002,South,Store,9,20.83,0.0,0,136,0.7,0,187.47,0
2025-01-30,CUST-048,SKU-1003,East,App,7,24.79,0.0,0,138,0.7,0,173.53,0
2025-01-30,CUST-049,SKU-1004,West,Web,7,27.79,0.03,0,140,0.7,0,188.72,0
2025-01-30,CUST-050,SKU-1001,North,Store,11,30.14,0.12,1,142,0.7,0,291.72,0
2025-01-30,CUST-051,SKU-1002,South,App,8,19.69,0.0,0,144,0.7,0,157.52,0
2025-01-30,CUST-052,SKU-1003,East,Web,11,24.85,0.0,0,146,0.7,0,273.35,0
2025-01-30,CUST-053,SKU-1004,West,Store,6,27.09,0.03,0,148,0.7,0,157.68,0
2025-01-30,CUST-054,SKU-1001,North,App,6,32.49,0.05,0,150,0.7,0,185.22,0
2025-01-30,CUST-055,SKU-1002,South,Web,9,19.92,0.0,0,152,0.7,0,179.28,1
2025-01-30,CUST-056,SKU-1003,East,Store,8,22.8,0.0,0,154,0.7,0,182.4,0
2025-01-30,CUST-057,SKU-1004,West,App,11,28.12,0.05,0,156,0.7,0,293.81,0
2025-01-30,CUST-058,SKU-1001,North,Web,7,31.81,0.0,0,158,0.7,0,222.67,0
2025-01-30,CUST-059,SKU-1002,South,Store,6,18.3,0.12,1,160,0.7,0,96.6,0
2025-01-30,CUST-060,SKU-1003,East,App,9,23.8,0.03,0,162,0.7,0,207.81,0
2025-01-31,CUST-061,SKU-1003,East,Web,8,18.91,0.03,0,125,0.66,0,146.72,0
2025-01-31,CUST-062,SKU-1004,West,Store,6,24.24,0.05,0,127,0.66,0,138.18,0
2025-01-31,CUST-063,SKU-1001,North,App,9,28.19,0.03,0,129,0.66,0,246.06,0
2025-01-31,CUST-064,SKU-1002,South,Web,10,31.82,0.0,0,131,0.66,0,318.2,0
2025-01-31,CUST-065,SKU-1003,East,Store,9,20.18,0.05,0,133,0.66,0,172.53,0
2025-01-31,CUST-066,SKU-1004,West,App,8,22.96,0.0,0,135,0.66,0,183.68,0
2025-01-31,CUST-067,SKU-1001,North,Web,8,27.93,0.12,1,137,0.66,0,196.64,0
2025-01-31,CUST-068,SKU-1002,South,Store,9,32.72,0.0,0,139,0.66,0,294.48,0
